Name,Summary,Description,Price tax included,"Image URLs (x, y, z...)",ID,Category,URL rewritten,Quantity,Tax rule
Podstawy neuropsychologii z diagnozą i terapią zaburzeń osób z dysfunkcjami neurologicznymi kurs online,Przedstawienie podstaw neuropsychologii wraz z zagadnieniami diagnozy.,"<p>Cel szkolenia:   jest przedstawienie podstaw neuropsychologii wraz z zagadnieniami diagnozy i terapii zaburzeń osób w przebiegu dysfunkcji neurologicznych. W szkoleniu zawarto także zagadnienie dobrostanu psychicznego, edukacji zdrowotnej, promocji zdrowia oraz zdrowia psychicznego.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",249.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Neuropsychologia-z-diagnozą-i-terapią-zaburzeń.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/neurologia.png",70,Psychologiczno - Pedagogiczne,70-Podstawy-neuropsychologii-z-diagnozą-i-terapią-zaburzeń-osób-z-dysfunkcjami-neurologicznymi-kurs-online,999,1
Podstawy pedagogiki specjalnej z elementami terapii poznawczo-behawioralnej kurs online,Szkolenie umożliwia zdobycie podstawowej wiedzy dotyczącej pedagogiki specjalnej.,"<p>Cel szkolenia:   jest zdobycie podstawowej wiedzy dotyczącej pedagogiki specjalnej. Tematyka szkolenia obejmuje zagadnienia związane z oligofrenopedagogiką, tyflopedagogiką, surdopedagogiką, pedagogiką terapeutyczną jak również resocjalizacyjną.  Uczestnik zdobędzie również wiedzę do stosowania technik poznawczo-behawioralnych mających zastosowanie w szeroko pojętej profilaktyce oraz terapii.</p>
<p>Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień do prowadzenia zajęć: rewalidacyjnych, korekcyjno-kompensacyjnych oraz terapii pedagogicznej.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",119.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Pedagogika-specjalna-z-terapią.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Pedagogika-specjalna-program.jpg",71,Psychologiczno - Pedagogiczne,71-Podstawy-pedagogiki-specjalnej-z-elementami-terapii-poznawczo-behawioralnej-kurs-online,999,1
Podstawy pedagogiki z elementami psychologii rozwoju dzieci i młodzieży kurs online,Szkolenie dostarcza wiedzy na temat: podstaw pedagogiki i psychologii rozwoju dzieci i młodzieży.,"<p>Cel szkolenia:  poznanie podstaw pedagogiki, jej rysu historycznego, działów i podstawowych pojęć. Uczestnik szkolenia pozna podstawy wiedzy o wychowaniu, nauczaniu i kształceniu oraz nowe kategorie pojęciowe pedagogiki. Szkolenie zawiera informacje dotyczące projektowania działań wychowawczych. Materiał został wzbogacony o wiedzę z zakresu podstaw psychologii rozwoju.</p>
<p>Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Szkolenie ma charakter uniwersalny i może być dobrym uzupełnieniem wiedzy i kompetencji niemal na każdym stanowisku pracy.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",149.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Pedagogika-z-psychologią-rozwoju.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Podstawy-pedagogiki-program.jpg",72,Psychologiczno - Pedagogiczne,72-Podstawy-pedagogiki-z-elementami-psychologii-rozwoju-dzieci-i-młodzieży-kurs-online,999,1
Podstawy psychologii i komunikacji społecznej z elementami mediacji i negocjacji kurs online,"Poznanie podstaw psychologii społecznej, jej definicji, koncepcji. Zdobycie wiedzy odnośnie metod badawczych oraz struktury i funkcjonowania grup społecznych.","<p>Cel szkolenia:   poznanie podstaw psychologii społecznej, jej definicji, koncepcji. Zdobycie wiedzy odnośnie metod badawczych oraz struktury i funkcjonowania grup społecznych. Szkolenie zawiera informacje dotyczące elementów psychologii wpływu społecznego. W szkoleniu zawarto także podstawy komunikacji społecznej z elementami mediacji i negocjacji.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",149.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-i-komunikacja-społeczna.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-spoleczna.jpg",73,Psychologiczno - Pedagogiczne,73-Podstawy-psychologii-i-komunikacji-społecznej-z-elementami-mediacji-i-negocjacji-kurs-online,999,1
Podstawy psychologii klinicznej z elementami wybranych metod terapii wspomagającej kurs online,Szkolenie ma na celu dostarczenie podstawowej wiedzy dotyczącej psychologii klinicznej.,"<p>Cel szkolenia:   jest zdobycie podstawowej wiedzy dotyczącej psychologii klinicznej. Uczestnik pozna główne zaburzenia zachowania oraz osobowości. Tematyka szkolenia uzupełniona jest również o wybrane metody terapii wspomagającej przydatnej w procesie terapeutycznym dzieci i młodzieży.</p>
<p>Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie. Nie nadaje uprawnień terapeutycznych.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",99.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Podstawy-psychologii-klinicznej.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-kliniczna-program.png",74,Psychologiczno - Pedagogiczne,74-Podstawy-psychologii-klinicznej-z-elementami-wybranych-metod-terapii-wspomagającej-kurs-online,999,1
Podstawy psychologii kryzysu i problemów emocjonalnych człowieka z technikami twórczego myślenia w procesie terapeutycznym kurs online,"Jest zaprezentowanie podstaw psychologii kryzysu i problemów emocjonalnych człowieka, omówiono w nim pojęcie interwencji kryzysowej, modelów interwencji kryzysowej a także emocji.","<p>Cel szkolenia:   jest zaprezentowanie podstaw psychologii kryzysu i problemów emocjonalnych człowieka, omówiono w nim pojęcie interwencji kryzysowej, modelów interwencji kryzysowej a także emocji. Szkolenie zawiera wiedzę dotyczącą dobrostanu psychicznego zdrowia, promocji zdrowia i zdrowia psychicznego. W szkoleniu ukazano techniki twórczego myślenia w przypadku procesu terapeutycznego.</p>
<p>Szkolenie ma charakter doszkalający.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",229.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-kryzysów-i-problemów-emocjonalnych.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Kryzysy-program.png",75,Psychologiczno - Pedagogiczne,75-Podstawy-psychologii-kryzysu-i-problemów-emocjonalnych-człowieka-z-technikami-twórczego-myślenia-w-procesie-terapeutyczn,999,1
Podstawy psychologii kurs online,"Szkolenie umożliwia nabycie wiedzy z zakresu psychologii poznawczej, społecznej, rozwojowej.","<p>Cel szkolenia:       jest nabycie wiedzy z zakresu psychologii poznawczej, społecznej, rozwojowej. Uczestnik szkolenia dowie się jak działa nasza pamięć oraz świadomość.  Uczestnik szkolenia nabędzie umiejętności radzenia sobie ze stresem oraz emocjami. Zdobędzie wiedzę na temat komunikacji, inteligencji, osobowości i rozwoju człowieka. Pozna najczęstsze zaburzenia psychiczne oraz podstawowe metody terapii zaburzeń.</p>
<p>Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Szkolenie ma charakter uniwersalny i może być dobrym uzupełnieniem wiedzy i kompetencji niemal na każdym stanowisku pracy.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",199.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Podstawy-psychologii.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Podstawy-psychologii-program.jpg",76,Psychologiczno - Pedagogiczne,76-Podstawy-psychologii-kurs-online,999,1
Podstawy psychologii ogólnej i rozwojowej z elementami wczesnego wspomagania rozwoju dziecka kurs online,Pogłębienie wiedzy z zakresu podstaw psychologii ogólnej i rozwojowej z elementami wczesnego wspomagania rozwoju dziecka.,"<p>Cel szkolenia: jest pogłębienie wiedzy z zakresu podstaw psychologii ogólnej i rozwojowej z elementami wczesnego wspomagania rozwoju dziecka.</p>
<p>Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",199.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-ogólna-i-rozwojowa.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-ogolna-program.png",77,Psychologiczno - Pedagogiczne,77-Podstawy-psychologii-ogólnej-i-rozwojowej-z-elementami-wczesnego-wspomagania-rozwoju-dziecka-kurs-online,999,1
Podstawy psychologii okołoporodowej i perinatalnej z elementami psychosomatyki i psychoterapii kurs online,Przedstawienie podstaw psychologii okołoporodowej i prenatalnej.,"<p>Cel szkolenia:   jest przedstawienie podstaw psychologii okołoporodowej i prenatalnej, w tym zagadnienia stresu, zaburzeń psychicznych, stanów emocjonalnych i zaburzeń poporodowych.
W szkoleniu zawarto także podstawy psychosomatyki oraz podstawy psychoterapii.</p>
<p>Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",249.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/10/Pychologia-okołoporodowa-i-perinatalna.png,https://www.kursyzdalne.com/wp-content/uploads/2020/10/Program-okołoporodowa-724x1024-1.png",78,Psychologiczno - Pedagogiczne,78-Podstawy-psychologii-okołoporodowej-i-perinatalnej-z-elementami-psychosomatyki-i-psychoterapii-kurs-online,999,1
Podstawy psychologii pozytywnej z elementami treningu uważności – mindfulness oraz treningu autogennego kurs online,Jest przybliżenie tematyki psychologii pozytywnej z elementami mindfulness – treningu uważności oraz treningu autogennego.,"<p>Cel szkolenia:   jest przybliżenie tematyki psychologii pozytywnej z elementami mindfulness – treningu uważności oraz treningu autogennego. W szkoleniu zawarto wiedzę związaną z pojęciem psychologia pozytywna oraz jej zastosowanie w praktyce klinicznej. W szkoleniu omówiono czym jest zdrowie, jakie są czynniki warunkujące je oraz na czym polega promocja zdrowia. Szkolenie wzbogacono o wiedzę dotyczącą metod medytacji oraz treningu autogennego.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",179.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-pozytywna-z-mindfulnes.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Poztytywna-psychologia.png",79,Psychologiczno - Pedagogiczne,79-Podstawy-psychologii-pozytywnej-z-elementami-treningu-uważności-–-mindfulness-oraz-treningu-autogennego-kurs-online,999,1
Podstawy psychologii sprzedaży z elementami coachingu i mentoringu kurs online,"Jest zaprezentowanie podstaw psychologii sprzedaży, w tym podstaw skutecznej komunikacji z klientem, typy osobowości klientów i sposoby reagowania w przypadku trudnych klientów.","<p>Cel szkolenia:   jest zaprezentowanie podstaw psychologii sprzedaży, w tym podstaw skutecznej komunikacji z klientem, typy osobowości klientów i sposoby reagowania w przypadku trudnych klientów. W szkoleniu zawarto elementy coachingu, mentoringu i actio learningu, a także elementy pozytywnych relacji interpersonalnych, tj. aktywnego słuchania, komunikacji werbalnej, niewerbalnej, asertywności i negocjacji. Szkolenie wzbogacone zostało o elementy psychologii społecznej.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",199.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-sprzedaży-z-coachingiem-i-mentoringiem.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-sprzedazy-kurs.png",80,Psychologiczno - Pedagogiczne,80-Podstawy-psychologii-sprzedaży-z-elementami-coachingu-i-mentoringu-kurs-online,999,1
